title,text,subject,date
ALERT: Explosive Docs Reveal global trade agreements Was Staged By Deep State!,"In a shocking turn of events that mainstream media refuses to report, Nancy Pelosi was caught discussing a secret plot involving global trade agreements. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Government News,"December 02, 2016"
ALERT: Explosive Docs Reveal healthcare reform Was Staged By Deep State!,"A viral video circulating online shows Nancy Pelosi engaging in illegal activities linked to healthcare reform. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",US_News,"July 17, 2015"
UNBELIEVABLE: Mitch McConnell Caught On Camera Doing destroying confidential files!,"Breaking news: Secret insiders have confirmed that national security was orchestrated behind closed doors by high-ranking officials including Mitch McConnell. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Government News,"November 11, 2017"
BREAKING: Hillary Clinton Exposes cybersecurity protocols Cover-Up in Shocking Audio Leak!,"In a shocking turn of events that mainstream media refuses to report, Hillary Clinton was caught discussing a secret plot involving cybersecurity protocols. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Middle-East,"February 15, 2015"
UNBELIEVABLE: Mitch McConnell Caught On Camera Doing bribing foreign diplomats!,"Breaking news: Secret insiders have confirmed that energy policy was orchestrated behind closed doors by high-ranking officials including Mitch McConnell. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",left-news,"April 19, 2015"
CONFIRMED: Government Is Secretly Using healthcare reform To Control voters!,"Breaking news: Secret insiders have confirmed that healthcare reform was orchestrated behind closed doors by high-ranking officials including Mitch McConnell. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Middle-East,"February 03, 2019"
BOMBSHELL: Leaked Emails Show Bill Gates Planned economic inflation Scam All Along!,"Breaking news: Secret insiders have confirmed that economic inflation was orchestrated behind closed doors by high-ranking officials including Bill Gates. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",left-news,"January 23, 2019"
MUST WATCH: Joe Biden Secretly Admits To economic inflation Conspiracy!,"Breaking news: Secret insiders have confirmed that economic inflation was orchestrated behind closed doors by high-ranking officials including Joe Biden. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",politics,"April 10, 2017"
UNBELIEVABLE: Joe Biden Caught On Camera Doing destroying confidential files!,"A viral video circulating online shows Joe Biden engaging in illegal activities linked to energy policy. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",Government News,"May 06, 2017"
THE TRUTH: Scientists Secretly Discover cybersecurity protocols Causes Instant mind control!,"Breaking news: Secret insiders have confirmed that cybersecurity protocols was orchestrated behind closed doors by high-ranking officials including Joe Biden. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Government News,"January 18, 2019"
CONFIRMED: Government Is Secretly Using tax regulations To Control small businesses!,"Breaking news: Secret insiders have confirmed that tax regulations was orchestrated behind closed doors by high-ranking officials including Nancy Pelosi. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",News,"January 24, 2015"
ALERT: Explosive Docs Reveal cybersecurity protocols Was Staged By Deep State!,"A viral video circulating online shows Barack Obama engaging in illegal activities linked to cybersecurity protocols. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",Government News,"February 19, 2015"
THE TRUTH: Scientists Secretly Discover economic inflation Causes Instant total panic!,"A viral video circulating online shows Donald Trump engaging in illegal activities linked to economic inflation. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",left-news,"September 03, 2017"
